time,px,py,pz,qw,qx,qy,qz,vx,vy,vz,wx,wy,wz,ax,ay,az,mx,my,mz
17.064,0,0,0,0.135188467028716,-0.990819902092417,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.065,0,0,0,0.135287548342817,-0.990806378291637,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.066,0,0,0,0.135386628304044,-0.990792844582793,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.067,0,0,0,0.135485706911403,-0.990779300966021,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.068,0,0,0,0.135584784163906,-0.990765747441456,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.069,0,0,0,0.135683860060561,-0.990752184009233,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.07,0,0,0,0.135782934600378,-0.990738610669489,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.071,0,0,0,0.135882007782365,-0.990725027422359,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.072,0,0,0,0.135981079605532,-0.990711434267978,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.073,0,0,0,0.136080150068888,-0.990697831206483,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.074,0,0,0,0.136179219171443,-0.99068421823801,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.075,0,0,0,0.136278286912205,-0.990670595362694,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.076,0,0,0,0.136377353290185,-0.990656962580673,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.077,0,0,0,0.136476418304391,-0.990643319892082,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.078,0,0,0,0.136575481953833,-0.990629667297057,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.079,0,0,0,0.13667454423752,-0.990616004795736,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.08,0,0,0,0.136773605154462,-0.990602332388255,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.081,0,0,0,0.136872664703668,-0.990588650074751,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.082,0,0,0,0.136971722884147,-0.99057495785536,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.083,0,0,0,0.137070779694908,-0.99056125573022,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.084,0,0,0,0.137169835134962,-0.990547543699467,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.085,0,0,0,0.137268889203318,-0.990533821763239,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.086,0,0,0,0.137367941898985,-0.990520089921672,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.087,0,0,0,0.137466993220972,-0.990506348174905,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.088,0,0,0,0.137566043168289,-0.990492596523074,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.089,0,0,0,0.137665091739946,-0.990478834966317,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.09,0,0,0,0.137764138934952,-0.990465063504772,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.091,0,0,0,0.137863184752317,-0.990451282138576,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.092,0,0,0,0.13796222919105,-0.990437490867867,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.093,0,0,0,0.13806127225016,-0.990423689692784,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.094,0,0,0,0.138160313928658,-0.990409878613463,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.095,0,0,0,0.138259354225553,-0.990396057630044,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.096,0,0,0,0.138358393139854,-0.990382226742664,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.097,0,0,0,0.138457430670571,-0.990368385951462,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.098,0,0,0,0.138556466816714,-0.990354535256576,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.099,0,0,0,0.138655501577292,-0.990340674658145,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.1,0,0,0,0.138754534951315,-0.990326804156307,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.101,0,0,0,0.138853566937793,-0.990312923751201,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.102,0,0,0,0.138952597535735,-0.990299033442966,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.103,0,0,0,0.139051626744152,-0.99028513323174,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.104,0,0,0,0.139150654562052,-0.990271223117663,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.105,0,0,0,0.139249680988445,-0.990257303100874,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.106,0,0,0,0.139348706022341,-0.990243373181512,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.107,0,0,0,0.139447729662751,-0.990229433359716,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.108,0,0,0,0.139546751908683,-0.990215483635626,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.109,0,0,0,0.139645772759148,-0.990201524009381,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.11,0,0,0,0.139744792213155,-0.990187554481121,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.111,0,0,0,0.139843810269714,-0.990173575050985,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.112,0,0,0,0.139942826927835,-0.990159585719113,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.113,0,0,0,0.140041842186528,-0.990145586485646,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.114,0,0,0,0.140140856044802,-0.990131577350723,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.115,0,0,0,0.140239868501668,-0.990117558314484,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.116,0,0,0,0.140338879556135,-0.990103529377069,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.117,0,0,0,0.140437889207213,-0.990089490538619,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.118,0,0,0,0.140536897453912,-0.990075441799275,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.119,0,0,0,0.140635904295243,-0.990061383159175,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.12,0,0,0,0.140734909730214,-0.990047314618463,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.121,0,0,0,0.140833913757836,-0.990033236177276,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.122,0,0,0,0.140932916377119,-0.990019147835758,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.123,0,0,0,0.141031917587073,-0.990005049594048,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.124,0,0,0,0.141130917386708,-0.989990941452287,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.125,0,0,0,0.141229915775033,-0.989976823410617,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.126,0,0,0,0.14132891275106,-0.989962695469179,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.127,0,0,0,0.141427908313797,-0.989948557628115,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.128,0,0,0,0.141526902462255,-0.989934409887564,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.129,0,0,0,0.141625895195445,-0.989920252247669,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.13,0,0,0,0.141724886512375,-0.989906084708572,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.131,0,0,0,0.141823876412056,-0.989891907270414,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.132,0,0,0,0.141922864893499,-0.989877719933337,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.133,0,0,0,0.142021851955713,-0.989863522697483,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.134,0,0,0,0.142120837597708,-0.989849315562993,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.135,0,0,0,0.142219821818495,-0.989835098530011,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.136,0,0,0,0.142318804617084,-0.989820871598677,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.137,0,0,0,0.142417785992485,-0.989806634769134,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.138,0,0,0,0.142516765943708,-0.989792388041526,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.139,0,0,0,0.142615744469763,-0.989778131415993,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.14,0,0,0,0.142714721569661,-0.98976386489268,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.141,0,0,0,0.142813697242412,-0.989749588471727,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.142,0,0,0,0.142912671487025,-0.989735302153279,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.143,0,0,0,0.143011644302512,-0.989721005937477,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.144,0,0,0,0.143110615687883,-0.989706699824466,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.145,0,0,0,0.143209585642147,-0.989692383814387,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.146,0,0,0,0.143308554164316,-0.989678057907385,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.147,0,0,0,0.143407521253399,-0.989663722103602,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.148,0,0,0,0.143506486908406,-0.989649376403182,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.149,0,0,0,0.143605451128349,-0.989635020806268,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.15,0,0,0,0.143704413912238,-0.989620655313005,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.151,0,0,0,0.143803375259082,-0.989606279923534,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.152,0,0,0,0.143902335167892,-0.989591894638001,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.153,0,0,0,0.14400129363768,-0.989577499456548,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.154,0,0,0,0.144100250667454,-0.989563094379321,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.155,0,0,0,0.144199206256225,-0.989548679406463,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.156,0,0,0,0.144298160403005,-0.989534254538118,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.157,0,0,0,0.144397113106803,-0.98951981977443,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.158,0,0,0,0.14449606436663,-0.989505375115545,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.159,0,0,0,0.144595014181496,-0.989490920561605,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.16,0,0,0,0.144693962550412,-0.989476456112757,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.161,0,0,0,0.144792909472389,-0.989461981769143,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.162,0,0,0,0.144891854946436,-0.98944749753091,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.163,0,0,0,0.144990798971565,-0.989433003398203,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.164,0,0,0,0.145089741546786,-0.989418499371164,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.165,0,0,0,0.145188682671109,-0.989403985449942,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.166,0,0,0,0.145287622343546,-0.989389461634679,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.167,0,0,0,0.145386560563106,-0.989374927925521,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.168,0,0,0,0.145485497328801,-0.989360384322615,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.169,0,0,0,0.145584432639641,-0.989345830826104,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.17,0,0,0,0.145683366494637,-0.989331267436135,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.171,0,0,0,0.145782298892798,-0.989316694152854,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.172,0,0,0,0.145881229833137,-0.989302110976405,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.173,0,0,0,0.145980159314664,-0.989287517906936,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.174,0,0,0,0.146079087336389,-0.989272914944591,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.175,0,0,0,0.146178013897323,-0.989258302089517,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.176,0,0,0,0.146276938996477,-0.98924367934186,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.177,0,0,0,0.146375862632861,-0.989229046701766,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.178,0,0,0,0.146474784805487,-0.989214404169382,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.179,0,0,0,0.146573705513365,-0.989199751744854,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.18,0,0,0,0.146672624755506,-0.989185089428329,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.181,0,0,0,0.146771542530921,-0.989170417219952,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.182,0,0,0,0.14687045883862,-0.989155735119871,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.183,0,0,0,0.146969373677615,-0.989141043128233,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.184,0,0,0,0.147068287046916,-0.989126341245185,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.185,0,0,0,0.147167198945534,-0.989111629470873,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.186,0,0,0,0.147266109372481,-0.989096907805445,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.187,0,0,0,0.147365018326766,-0.989082176249048,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.188,0,0,0,0.147463925807401,-0.989067434801829,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.189,0,0,0,0.147562831813396,-0.989052683463935,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.19,0,0,0,0.147661736343764,-0.989037922235515,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.191,0,0,0,0.147760639397514,-0.989023151116716,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.192,0,0,0,0.147859540973657,-0.989008370107685,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.193,0,0,0,0.147958441071205,-0.98899357920857,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.194,0,0,0,0.148057339689169,-0.98897877841952,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.195,0,0,0,0.148156236826559,-0.988963967740682,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.196,0,0,0,0.148255132482387,-0.988949147172204,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.197,0,0,0,0.148354026655664,-0.988934316714235,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.198,0,0,0,0.1484529193454,-0.988919476366923,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.199,0,0,0,0.148551810550608,-0.988904626130415,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.2,0,0,0,0.148650700270297,-0.988889766004862,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.201,0,0,0,0.148749588503479,-0.988874895990411,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.202,0,0,0,0.148848475249165,-0.988860016087211,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.203,0,0,0,0.148947360506367,-0.988845126295411,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.204,0,0,0,0.149046244274094,-0.988830226615159,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.205,0,0,0,0.14914512655136,-0.988815317046606,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.206,0,0,0,0.149244007337174,-0.988800397589899,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.207,0,0,0,0.149342886630548,-0.988785468245188,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.208,0,0,0,0.149441764430493,-0.988770529012622,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.209,0,0,0,0.149540640736021,-0.988755579892352,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.21,0,0,0,0.149639515546142,-0.988740620884525,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.211,0,0,0,0.149738388859868,-0.988725651989292,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.212,0,0,0,0.14983726067621,-0.988710673206803,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.213,0,0,0,0.14993613099418,-0.988695684537207,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.214,0,0,0,0.150034999812788,-0.988680685980654,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.215,0,0,0,0.150133867131046,-0.988665677537294,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.216,0,0,0,0.150232732947966,-0.988650659207278,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.217,0,0,0,0.150331597262558,-0.988635630990755,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.218,0,0,0,0.150430460073834,-0.988620592887876,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.219,0,0,0,0.150529321380806,-0.98860554489879,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.22,0,0,0,0.150628181182484,-0.98859048702365,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.221,0,0,0,0.150727039477881,-0.988575419262604,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.222,0,0,0,0.150825896266007,-0.988560341615804,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.223,0,0,0,0.150924751545875,-0.988545254083401,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.224,0,0,0,0.151023605316494,-0.988530156665546,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.225,0,0,0,0.151122457576878,-0.988515049362388,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.226,0,0,0,0.151221308326037,-0.98849993217408,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.227,0,0,0,0.151320157562983,-0.988484805100773,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.228,0,0,0,0.151419005286728,-0.988469668142618,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.229,0,0,0,0.151517851496282,-0.988454521299767,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.23,0,0,0,0.151616696190658,-0.98843936457237,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.231,0,0,0,0.151715539368867,-0.988424197960579,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.232,0,0,0,0.15181438102992,-0.988409021464546,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.233,0,0,0,0.15191322117283,-0.988393835084424,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.234,0,0,0,0.152012059796608,-0.988378638820362,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.235,0,0,0,0.152110896900265,-0.988363432672515,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.236,0,0,0,0.152209732482813,-0.988348216641033,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.237,0,0,0,0.152308566543263,-0.988332990726069,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.238,0,0,0,0.152407399080628,-0.988317754927775,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.239,0,0,0,0.152506230093919,-0.988302509246304,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.24,0,0,0,0.152605059582148,-0.988287253681807,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.241,0,0,0,0.152703887544326,-0.988271988234438,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.242,0,0,0,0.152802713979465,-0.988256712904349,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.243,0,0,0,0.152901538886577,-0.988241427691693,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.244,0,0,0,0.153000362264674,-0.988226132596623,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.245,0,0,0,0.153099184112767,-0.988210827619292,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.246,0,0,0,0.153198004429869,-0.988195512759852,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.247,0,0,0,0.15329682321499,-0.988180188018457,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.248,0,0,0,0.153395640467143,-0.98816485339526,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.249,0,0,0,0.153494456185339,-0.988149508890414,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.25,0,0,0,0.153593270368591,-0.988134154504074,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.251,0,0,0,0.153692083015911,-0.988118790236392,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.252,0,0,0,0.153790894126309,-0.988103416087522,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.253,0,0,0,0.153889703698799,-0.988088032057618,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.254,0,0,0,0.153988511732391,-0.988072638146834,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.255,0,0,0,0.154087318226098,-0.988057234355323,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.256,0,0,0,0.154186123178933,-0.98804182068324,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.257,0,0,0,0.154284926589906,-0.988026397130738,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.258,0,0,0,0.154383728458029,-0.988010963697973,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.259,0,0,0,0.154482528782316,-0.987995520385098,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.26,0,0,0,0.154581327561777,-0.987980067192268,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.261,0,0,0,0.154680124795425,-0.987964604119637,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.262,0,0,0,0.154778920482271,-0.987949131167361,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.263,0,0,0,0.154877714621329,-0.987933648335593,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.264,0,0,0,0.154976507211609,-0.987918155624488,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.265,0,0,0,0.155075298252124,-0.987902653034202,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.266,0,0,0,0.155174087741886,-0.987887140564889,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.267,0,0,0,0.155272875679908,-0.987871618216705,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.268,0,0,0,0.1553716620652,-0.987856085989805,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.269,0,0,0,0.155470446896776,-0.987840543884344,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.27,0,0,0,0.155569230173648,-0.987824991900478,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.271,0,0,0,0.155668011894827,-0.987809430038361,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.272,0,0,0,0.155766792059326,-0.98779385829815,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.273,0,0,0,0.155865570666157,-0.987778276680001,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.274,0,0,0,0.155964347714333,-0.987762685184069,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.275,0,0,0,0.156063123202865,-0.98774708381051,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.276,0,0,0,0.156161897130766,-0.987731472559481,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.277,0,0,0,0.156260669497047,-0.987715851431136,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.278,0,0,0,0.156359440300722,-0.987700220425633,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.279,0,0,0,0.156458209540803,-0.987684579543128,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.28,0,0,0,0.156556977216302,-0.987668928783777,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.281,0,0,0,0.156655743326231,-0.987653268147737,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.282,0,0,0,0.156754507869602,-0.987637597635165,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.283,0,0,0,0.156853270845428,-0.987621917246216,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.284,0,0,0,0.156952032252722,-0.987606226981048,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.285,0,0,0,0.157050792090495,-0.987590526839817,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.286,0,0,0,0.15714955035776,-0.987574816822682,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.287,0,0,0,0.15724830705353,-0.987559096929798,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.288,0,0,0,0.157347062176817,-0.987543367161324,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.289,0,0,0,0.157445815726633,-0.987527627517415,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.29,0,0,0,0.157544567701991,-0.987511877998231,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.291,0,0,0,0.157643318101904,-0.987496118603928,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.292,0,0,0,0.157742066925383,-0.987480349334663,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.293,0,0,0,0.157840814171441,-0.987464570190595,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.294,0,0,0,0.157939559839092,-0.987448781171881,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.295,0,0,0,0.158038303927346,-0.98743298227868,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.296,0,0,0,0.158137046435218,-0.987417173511149,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.297,0,0,0,0.158235787361719,-0.987401354869446,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.298,0,0,0,0.158334526705863,-0.987385526353729,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
17.299,0,0,0,0.158433264466661,-0.987369687964157,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
